grupo,idioma,bloque,ruta_json,tipo,id,url,entidad_completa
HOME,ca,1,$.@graph[3].address,PostalAddress,AUSENTE,AUSENTE,"{""@type"":""PostalAddress"",""streetAddress"":""Carrer de Salvador Espriu, 63"",""addressLocality"":""Barcelona"",""addressRegion"":""Catalonia"",""postalCode"":""08005"",""addressCountry"":""ES""}"
HOME,ca,1,$.@graph[3].geo,GeoCoordinates,AUSENTE,AUSENTE,"{""@type"":""GeoCoordinates"",""latitude"":41.3906488,""longitude"":2.1984312}"
HOME,ca,1,$.@graph[3].areaServed[0],City,AUSENTE,AUSENTE,"{""@type"":""City"",""name"":""Barcelona""}"
HOME,ca,1,$.@graph[3].areaServed[1],Place,AUSENTE,AUSENTE,"{""@type"":""Place"",""name"":""Vila Olímpica del Poblenou""}"
HOME,ca,1,$.@graph[3].areaServed[2],Place,AUSENTE,AUSENTE,"{""@type"":""Place"",""name"":""Port Olímpic""}"
HOME,ca,1,$.@graph[3].areaServed[3],Place,AUSENTE,AUSENTE,"{""@type"":""Place"",""name"":""Barceloneta Beach""}"
HOME,ca,1,$.@graph[3].openingHoursSpecification[0],OpeningHoursSpecification,AUSENTE,AUSENTE,"{""@type"":""OpeningHoursSpecification"",""dayOfWeek"":[""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday"",""Sunday""],""opens"":""10:30"",""closes"":""13:30""}"
HOME,ca,1,$.@graph[3].openingHoursSpecification[1],OpeningHoursSpecification,AUSENTE,AUSENTE,"{""@type"":""OpeningHoursSpecification"",""dayOfWeek"":[""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday"",""Sunday""],""opens"":""16:30"",""closes"":""20:00""}"
HOME,ca,1,$.@graph[3].contactPoint[0],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""atenció al client"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
HOME,ca,1,$.@graph[3].contactPoint[1],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""reserves"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
HOME,ca,1,$.@graph[4],FAQPage,https://rentalscooterbarcelona.com/cat/#faq,AUSENTE,"{""@type"":""FAQPage"",""@id"":""https://rentalscooterbarcelona.com/cat/#faq"",""mainEntity"":[{""@type"":""Question"",""name"":""On és RSB Rental Scooter Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Som a Vila Olímpica del Poblenou, al Carrer de Salvador Espriu, 63, 08005 Barcelona, a prop de Port Olímpic i de la platja de la Barceloneta.""}},{""@type"":""Question"",""name"":""Oferiu lliurament gratuït del scooter a l’hotel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. El lliurament gratuït del scooter a l’hotel està inclòs per a lloguers de 3 dies o més a Barcelona. Contacta’ns per confirmar disponibilitat.""}},{""@type"":""Question"",""name"":""Puc deixar l’equipatge o les meves coses a la botiga durant el lloguer?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Disposem de servei gratuït de guarda d’equipatge per a maletes, sabates, jaquetes i motxilles dins de la nostra botiga supervisada.""}},{""@type"":""Question"",""name"":""Els patins en línia, les bicicletes, els patins de quatre rodes, els skateboards i els longboards requereixen dipòsit?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""No. Aquests lloguers no requereixen dipòsit. Només necessites un document d’identitat vàlid.""}},{""@type"":""Question"",""name"":""Necessito carnet de conduir per llogar un scooter a Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Necessites un carnet de conduir vàlid. Per als scooters de 125cc cal el carnet B amb almenys 3 anys d’antiguitat, o el permís de moto corresponent.""}},{""@type"":""Question"",""name"":""Els cascos i les proteccions estan inclosos en el preu?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. El lloguer de scooter inclou dos cascos. El lloguer de bicicleta inclou casc infantil. Els lloguers de patins en línia, patins de 4 rodes, skateboard i longboard inclouen casc infantil, canelleres, genolleres i colzeres.""}},{""@type"":""Question"",""name"":""Quines són les millors zones per fer servir patins en línia o scooter a prop de la botiga?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Vila Olímpica del Poblenou, Port Olímpic i la Barceloneta ofereixen algunes de les millors rutes planes a prop de la nostra botiga.""}},{""@type"":""Question"",""name"":""És possible retornar el scooter fora de l’horari de la botiga?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Oferim devolucions de scooter fora d’horari. Contacta amb nosaltres amb antelació.""}},{""@type"":""Question"",""name"":""Quins mètodes de pagament accepteu?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Acceptem pagament amb targeta. PayPal també està disponible per a pagaments en línia.""}}],""inLanguage"":""ca""}"
HOME,ca,1,$.@graph[4].mainEntity[0],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""On és RSB Rental Scooter Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Som a Vila Olímpica del Poblenou, al Carrer de Salvador Espriu, 63, 08005 Barcelona, a prop de Port Olímpic i de la platja de la Barceloneta.""}}"
HOME,ca,1,$.@graph[4].mainEntity[0].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Som a Vila Olímpica del Poblenou, al Carrer de Salvador Espriu, 63, 08005 Barcelona, a prop de Port Olímpic i de la platja de la Barceloneta.""}"
HOME,ca,1,$.@graph[4].mainEntity[1],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Oferiu lliurament gratuït del scooter a l’hotel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. El lliurament gratuït del scooter a l’hotel està inclòs per a lloguers de 3 dies o més a Barcelona. Contacta’ns per confirmar disponibilitat.""}}"
HOME,ca,1,$.@graph[4].mainEntity[1].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Sí. El lliurament gratuït del scooter a l’hotel està inclòs per a lloguers de 3 dies o més a Barcelona. Contacta’ns per confirmar disponibilitat.""}"
HOME,ca,1,$.@graph[4].mainEntity[2],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Puc deixar l’equipatge o les meves coses a la botiga durant el lloguer?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Disposem de servei gratuït de guarda d’equipatge per a maletes, sabates, jaquetes i motxilles dins de la nostra botiga supervisada.""}}"
HOME,ca,1,$.@graph[4].mainEntity[2].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Sí. Disposem de servei gratuït de guarda d’equipatge per a maletes, sabates, jaquetes i motxilles dins de la nostra botiga supervisada.""}"
HOME,ca,1,$.@graph[4].mainEntity[3],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Els patins en línia, les bicicletes, els patins de quatre rodes, els skateboards i els longboards requereixen dipòsit?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""No. Aquests lloguers no requereixen dipòsit. Només necessites un document d’identitat vàlid.""}}"
HOME,ca,1,$.@graph[4].mainEntity[3].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""No. Aquests lloguers no requereixen dipòsit. Només necessites un document d’identitat vàlid.""}"
HOME,ca,1,$.@graph[4].mainEntity[4],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Necessito carnet de conduir per llogar un scooter a Barcelona?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Necessites un carnet de conduir vàlid. Per als scooters de 125cc cal el carnet B amb almenys 3 anys d’antiguitat, o el permís de moto corresponent.""}}"
HOME,ca,1,$.@graph[4].mainEntity[4].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Sí. Necessites un carnet de conduir vàlid. Per als scooters de 125cc cal el carnet B amb almenys 3 anys d’antiguitat, o el permís de moto corresponent.""}"
HOME,ca,1,$.@graph[4].mainEntity[5],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Els cascos i les proteccions estan inclosos en el preu?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. El lloguer de scooter inclou dos cascos. El lloguer de bicicleta inclou casc infantil. Els lloguers de patins en línia, patins de 4 rodes, skateboard i longboard inclouen casc infantil, canelleres, genolleres i colzeres.""}}"
HOME,ca,1,$.@graph[4].mainEntity[5].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Sí. El lloguer de scooter inclou dos cascos. El lloguer de bicicleta inclou casc infantil. Els lloguers de patins en línia, patins de 4 rodes, skateboard i longboard inclouen casc infantil, canelleres, genolleres i colzeres.""}"
HOME,ca,1,$.@graph[4].mainEntity[6],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Quines són les millors zones per fer servir patins en línia o scooter a prop de la botiga?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Vila Olímpica del Poblenou, Port Olímpic i la Barceloneta ofereixen algunes de les millors rutes planes a prop de la nostra botiga.""}}"
HOME,ca,1,$.@graph[4].mainEntity[6].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Vila Olímpica del Poblenou, Port Olímpic i la Barceloneta ofereixen algunes de les millors rutes planes a prop de la nostra botiga.""}"
HOME,ca,1,$.@graph[4].mainEntity[7],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""És possible retornar el scooter fora de l’horari de la botiga?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sí. Oferim devolucions de scooter fora d’horari. Contacta amb nosaltres amb antelació.""}}"
HOME,ca,1,$.@graph[4].mainEntity[7].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Sí. Oferim devolucions de scooter fora d’horari. Contacta amb nosaltres amb antelació.""}"
HOME,ca,1,$.@graph[4].mainEntity[8],Question,AUSENTE,AUSENTE,"{""@type"":""Question"",""name"":""Quins mètodes de pagament accepteu?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Acceptem pagament amb targeta. PayPal també està disponible per a pagaments en línia.""}}"
HOME,ca,1,$.@graph[4].mainEntity[8].acceptedAnswer,Answer,AUSENTE,AUSENTE,"{""@type"":""Answer"",""text"":""Acceptem pagament amb targeta. PayPal també està disponible per a pagaments en línia.""}"
HOME,ca,1,$.@graph[5],ItemList,https://rentalscooterbarcelona.com/cat/#service-list,AUSENTE,"{""@type"":""ItemList"",""@id"":""https://rentalscooterbarcelona.com/cat/#service-list"",""name"":""Principals serveis de lloguer a Barcelona"",""itemListOrder"":""https://schema.org/ItemListOrderAscending"",""numberOfItems"":6,""itemListElement"":[{""@type"":""ListItem"",""position"":1,""item"":{""@type"":""Service"",""name"":""Lloguer de scooter a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/scooter/""}},{""@type"":""ListItem"",""position"":2,""item"":{""@type"":""Service"",""name"":""Lloguer de patins en línia a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}},{""@type"":""ListItem"",""position"":3,""item"":{""@type"":""Service"",""name"":""Lloguer de bicicletes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/bike/""}},{""@type"":""ListItem"",""position"":4,""item"":{""@type"":""Service"",""name"":""Lloguer de patins de 4 rodes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/quads/""}},{""@type"":""ListItem"",""position"":5,""item"":{""@type"":""Service"",""name"":""Lloguer de skateboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/skateboard/""}},{""@type"":""ListItem"",""position"":6,""item"":{""@type"":""Service"",""name"":""Lloguer de longboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/longboard/""}}]}"
HOME,ca,1,$.@graph[5].itemListElement[0],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":1,""item"":{""@type"":""Service"",""name"":""Lloguer de scooter a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/scooter/""}}"
HOME,ca,1,$.@graph[5].itemListElement[0].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/scooter/,"{""@type"":""Service"",""name"":""Lloguer de scooter a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/scooter/""}"
HOME,ca,1,$.@graph[5].itemListElement[1],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":2,""item"":{""@type"":""Service"",""name"":""Lloguer de patins en línia a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}}"
HOME,ca,1,$.@graph[5].itemListElement[1].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/rollerblades/,"{""@type"":""Service"",""name"":""Lloguer de patins en línia a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
HOME,ca,1,$.@graph[5].itemListElement[2],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":3,""item"":{""@type"":""Service"",""name"":""Lloguer de bicicletes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/bike/""}}"
HOME,ca,1,$.@graph[5].itemListElement[2].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/bike/,"{""@type"":""Service"",""name"":""Lloguer de bicicletes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/bike/""}"
HOME,ca,1,$.@graph[5].itemListElement[3],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":4,""item"":{""@type"":""Service"",""name"":""Lloguer de patins de 4 rodes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/quads/""}}"
HOME,ca,1,$.@graph[5].itemListElement[3].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/quads/,"{""@type"":""Service"",""name"":""Lloguer de patins de 4 rodes a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/quads/""}"
HOME,ca,1,$.@graph[5].itemListElement[4],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":5,""item"":{""@type"":""Service"",""name"":""Lloguer de skateboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/skateboard/""}}"
HOME,ca,1,$.@graph[5].itemListElement[4].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/skateboard/,"{""@type"":""Service"",""name"":""Lloguer de skateboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/skateboard/""}"
HOME,ca,1,$.@graph[5].itemListElement[5],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":6,""item"":{""@type"":""Service"",""name"":""Lloguer de longboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/longboard/""}}"
HOME,ca,1,$.@graph[5].itemListElement[5].item,Service,AUSENTE,https://rentalscooterbarcelona.com/cat/longboard/,"{""@type"":""Service"",""name"":""Lloguer de longboard a Barcelona"",""url"":""https://rentalscooterbarcelona.com/cat/longboard/""}"
HOME,ca,1,$.@graph[6],BreadcrumbList,https://rentalscooterbarcelona.com/cat/#breadcrumb,AUSENTE,"{""@type"":""BreadcrumbList"",""@id"":""https://rentalscooterbarcelona.com/cat/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Inici"",""item"":""https://rentalscooterbarcelona.com/cat/""}]}"
HOME,ca,1,$.@graph[6].itemListElement[0],ListItem,AUSENTE,AUSENTE,"{""@type"":""ListItem"",""position"":1,""name"":""Inici"",""item"":""https://rentalscooterbarcelona.com/cat/""}"
HOME,ca,2,$.@graph[0],WebPage,https://rentalscooterbarcelona.com/cat/#webpage,AUSENTE,"{""@type"":""WebPage"",""@id"":""https://rentalscooterbarcelona.com/cat/#webpage"",""dateModified"":""2026-08-24""}"
HOME,ca,2,$.@graph[1],LocalBusiness,https://rentalscooterbarcelona.com/#business,AUSENTE,"{""@type"":""LocalBusiness"",""@id"":""https://rentalscooterbarcelona.com/#business"",""sameAs"":[""https://www.google.com/maps?cid=912877649802486634"",""https://www.bing.com/maps/search?style=r&q=RSB+Rental+Scooter+Barcelona%2C+Calle+de+Salvador+Espriu+63%2C+08005+Barcelona%2C+Catalu%C3%B1a%2C+Espa%C3%B1a&ss=id.local_ypid%3A%22YND84466019C726C1%22""],""aggregateRating"":{""@type"":""AggregateRating"",""ratingValue"":""4.6"",""reviewCount"":226,""bestRating"":5,""worstRating"":1},""review"":[{""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-1""},{""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-2""},{""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-3""}]}"
HOME,ca,2,$.@graph[1].aggregateRating,AggregateRating,AUSENTE,AUSENTE,"{""@type"":""AggregateRating"",""ratingValue"":""4.6"",""reviewCount"":226,""bestRating"":5,""worstRating"":1}"
HOME,ca,2,$.@graph[2],Review,https://rentalscooterbarcelona.com/cat/#google-review-1,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Michel new technology""},""datePublished"":""2020-09-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""L’assistent de la botiga era molt agradable i divertit. Tornarem l’any que ve i ho recomanarem a tots els nostres amics i familiars. Moltes gràcies per l’ajuda, per les recomanacions i per l’amabilitat! Bons preus i bona atenció.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
HOME,ca,2,$.@graph[2].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Michel new technology""}"
HOME,ca,2,$.@graph[2].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
HOME,ca,2,$.@graph[2].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
HOME,ca,2,$.@graph[3],Review,https://rentalscooterbarcelona.com/cat/#google-review-2,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""TheDoctorIsIn""},""datePublished"":""2018-10-11"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Ràpid i fàcil! Poca paperassa i obert els diumenges. Bicicletes, scooters, monopatins i patins en línia. La petita botiga ho té tot!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
HOME,ca,2,$.@graph[3].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""TheDoctorIsIn""}"
HOME,ca,2,$.@graph[3].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
HOME,ca,2,$.@graph[3].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
HOME,ca,2,$.@graph[4],Review,https://rentalscooterbarcelona.com/cat/#google-review-3,AUSENTE,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Laura Ruiz""},""datePublished"":""2025-11-16"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Una super experiència, l’Oscar és un gran professional que ens ha tractat excel.lent i ens ha ajudat molt. Molt bé de preu en comparació amb altres del voltant. Recomanem!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}"
HOME,ca,2,$.@graph[4].author,Person,AUSENTE,AUSENTE,"{""@type"":""Person"",""name"":""Laura Ruiz""}"
HOME,ca,2,$.@graph[4].reviewRating,Rating,AUSENTE,AUSENTE,"{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1}"
HOME,ca,2,$.@graph[4].publisher,Organization,AUSENTE,AUSENTE,"{""@type"":""Organization"",""name"":""Google""}"
HOME,sv,1,$.@graph[0],Organization,https://rentalscooterbarcelona.com/#organization,https://rentalscooterbarcelona.com/,"{""@type"":""Organization"",""@id"":""https://rentalscooterbarcelona.com/#organization"",""name"":""RSB Rental Scooter Barcelona"",""alternateName"":""RSB"",""url"":""https://rentalscooterbarcelona.com/"",""logo"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""image"":""https://rentalscooterbarcelona.com/images/rsb-rental-scooter-barcelona-shop-vila-olimpica.webp"",""sameAs"":[""https://www.facebook.com/rentalscooterbarcelona"",""https://www.instagram.com/rentalscooterbarcelona/"",""https://x.com/RSBscooterbarce"",""https://es.pinterest.com/rsbscooter/"",""https://www.tripadvisor.es/Attraction_Review-g187497-d7708978-Reviews-Rental_Scooter_Barcelona-Barcelona_Catalonia.html"",""https://www.google.com/maps?cid=912877649802486634"",""https://maps.apple.com/place?place-id=IA5C7938C1925731A&address=Carrer+de+Salvador+Espriu%2C+63%2C+08005+Barcelona%2C+Espa%C3%B1a&coordinate=41.3906488%2C2.1984312&name=Rental+Scooter&_provider=9902"",""https://www.bing.com/maps/search?style=r&q=RSB+Rental+Scooter+Barcelona%2C+Calle+de+Salvador+Espriu+63%2C+08005+Barcelona%2C+Catalu%C3%B1a%2C+Espa%C3%B1a&ss=id.local_ypid%3A%22YND84466019C726C1%22""],""description"":""Lokal uthyrningsbutik i Vila Olímpica del Poblenou, Barcelona, specialiserad på scootrar, inlines, cyklar, rullskridskor, skateboards och longboards, nära Barceloneta och Port Olímpic. Vi erbjuder gratis scooterleverans till hotellet vid hyror på 3 dagar eller mer, och du kan lämna dina tillhörigheter i vår övervakade butik under hyrtiden."",""telephone"":""+34 640 559 468"",""email"":""info@rentalscooterbarcelona.com"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""Carrer de Salvador Espriu, 63"",""addressLocality"":""Barcelona"",""addressRegion"":""Catalonia"",""postalCode"":""08005"",""addressCountry"":""ES""},""contactPoint"":[{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""kundservice"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]},{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""bokning"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}]}"
HOME,sv,1,$.@graph[0].address,PostalAddress,AUSENTE,AUSENTE,"{""@type"":""PostalAddress"",""streetAddress"":""Carrer de Salvador Espriu, 63"",""addressLocality"":""Barcelona"",""addressRegion"":""Catalonia"",""postalCode"":""08005"",""addressCountry"":""ES""}"
HOME,sv,1,$.@graph[0].contactPoint[0],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""kundservice"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
HOME,sv,1,$.@graph[0].contactPoint[1],ContactPoint,AUSENTE,AUSENTE,"{""@type"":""ContactPoint"",""telephone"":""+34 640 559 468"",""contactType"":""bokning"",""email"":""info@rentalscooterbarcelona.com"",""areaServed"":""ES"",""availableLanguage"":[""en"",""es"",""ca"",""fr"",""it"",""de"",""nl"",""pt"",""sv"",""pl""]}"
HOME,sv,1,$.@graph[1],WebSite,https://rentalscooterbarcelona.com/#website,https://rentalscooterbarcelona.com/,"{""@type"":""WebSite"",""@id"":""https://rentalscooterbarcelona.com/#website"",""url"":""https://rentalscooterbarcelona.com/"",""name"":""RSB Rental Scooter Barcelona"",""inLanguage"":""sv"",""publisher"":{""@id"":""https://rentalscooterbarcelona.com/#organization""}}"
HOME,sv,1,$.@graph[2],WebPage,https://rentalscooterbarcelona.com/sv/#webpage,https://rentalscooterbarcelona.com/sv/,"{""@type"":""WebPage"",""@id"":""https://rentalscooterbarcelona.com/sv/#webpage"",""url"":""https://rentalscooterbarcelona.com/sv/"",""name"":""Scooteruthyrning, inlines och cykeluthyrning i Barcelona | RSB"",""isPartOf"":{""@id"":""https://rentalscooterbarcelona.com/#website""},""about"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""inLanguage"":""sv"",""description"":""Hyr scootrar, inlines och cyklar i Barcelona från vår butik i Vila Olímpica. Tydliga priser och gratis scooterleverans till hotellet vid hyror på 3 dagar eller mer."",""primaryImageOfPage"":{""@type"":""ImageObject"",""url"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp""},""mainEntity"":[{""@id"":""https://rentalscooterbarcelona.com/sv/#service-list""},{""@id"":""https://rentalscooterbarcelona.com/sv/#faq""}],""publisher"":{""@id"":""https://rentalscooterbarcelona.com/#organization""},""breadcrumb"":{""@id"":""https://rentalscooterbarcelona.com/sv/#breadcrumb""},""potentialAction"":{""@type"":""CommunicateAction"",""name"":""Bokning via WhatsApp"",""target"":""https://wa.me/34640559468""}}"
HOME,sv,1,$.@graph[2].primaryImageOfPage,ImageObject,AUSENTE,https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp,"{""@type"":""ImageObject"",""url"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp""}"
HOME,sv,1,$.@graph[2].potentialAction,CommunicateAction,AUSENTE,AUSENTE,"{""@type"":""CommunicateAction"",""name"":""Bokning via WhatsApp"",""target"":""https://wa.me/34640559468""}"
